Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Product,Spreadsheet: Question,Spreadsheet: Discount 1,Spreadsheet: Discount 2,Spreadsheet: Discount 3,Spreadsheet: Discount 4,Spreadsheet: correct,Spreadsheet: rand_flag,Manipulation: Spreadsheet,branch-8m3o
66,1747166493733,"13/05/2025, 20:01:33",1747148493733,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,$60 (Deal: buy 2 get 1 free),4882.1999999523105,4873.699999999997,4882.1999999523105,4882.1999999523105,4873.699999999997,4882.1999999523105,1,0,0,,Trigger - Response,Option 2,6,object-122,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
67,1747166493733,"13/05/2025, 20:01:33",1747148493733,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Image,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
68,1747166493734,"13/05/2025, 20:01:33",1747148493734,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Question,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
69,1747166493734,"13/05/2025, 20:01:33",1747148493734,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 1,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
70,1747166493734,"13/05/2025, 20:01:33",1747148493734,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 2,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,110265.6,22.624617846810445,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
71,1747166493734,"13/05/2025, 20:01:33",1747148493734,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Option 3,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
72,1747166493735,"13/05/2025, 20:01:33",1747148493735,-5,"13/05/2025, 10:01:33",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,Position 2,4882.199999999997,4873.699999999997,4882.199999999997,4882.199999999997,4873.699999999997,4882.199999999997,1,0,0,,Trigger - Response,Option 2,6,object-122,3 Discounts Fatigue,Laptop Stand.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$45 (Deal: 10% off),$60 (Deal: buy 2 get 1 free),$45 (Deal: now $39),,answer1,fatigue,,consent
73,1747166494187,"13/05/2025, 20:01:34",1747148494187,-5,"13/05/2025, 10:01:34",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: 226813-8/13415604/task-fsrg/46152529-mousetracking-7-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
74,1747166494188,"13/05/2025, 20:01:34",1747148494188,-5,"13/05/2025, 10:01:34",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,2,3 Discounts Fatigue,Screen 1,7ej6b1,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46152529?filename=mousetracking-7-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
75,1747166494501,"13/05/2025, 20:01:34",1747148494501,-5,"13/05/2025, 10:01:34",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 2,loinwi,1,continue,,776.4000000476808,770.8999999999942,776.4000000476808,776.4000000476808,770.8999999999942,776.4000000476808,1,0,0,,Click To Continue,Continue Button,2,object-111,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
76,1747166497963,"13/05/2025, 20:01:37",1747148497963,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,response,$95 (Deal: now $80),3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
77,1747166497966,"13/05/2025, 20:01:37",1747148497966,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Image,3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
78,1747166497966,"13/05/2025, 20:01:37",1747148497966,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Question,3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
79,1747166497967,"13/05/2025, 20:01:37",1747148497967,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 1,3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,0,0,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
80,1747166497967,"13/05/2025, 20:01:37",1747148497967,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,action,Option 2,3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,993.3000000000029,0.2872137404580154,,Mousetracking,screen,0,screen,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
81,1747166497968,"13/05/2025, 20:01:37",1747148497968,-5,"13/05/2025, 10:01:37",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,2 Discounts Fatigue,Screen 1,a8my66,2,response,Position 2,3466.6000000000204,3458.4000000000087,3466.6000000000204,3466.6000000000204,3458.4000000000087,3466.6000000000204,1,0,0,,Trigger - Response,Option 2,5,object-316,2 Discounts Fatigue,Fitness Tracker.png,Which of the following products do you prefer to buy?,$95 (Deal: 10% off),$95 (Deal: now $80),,,answer2,fatigue,,consent
82,1747166498168,"13/05/2025, 20:01:38",1747148498168,-5,"13/05/2025, 10:01:38",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,3,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: 226813-8/13415604/task-fsrg/46152529-mousetracking-8-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
83,1747166498168,"13/05/2025, 20:01:38",1747148498168,-5,"13/05/2025, 10:01:38",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,3,2 Discounts Fatigue,Screen 1,a8my66,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46152529?filename=mousetracking-8-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
84,1747166500913,"13/05/2025, 20:01:40",1747148500913,-5,"13/05/2025, 10:01:40",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 5,drlp1q,1,continue,,2959.100000047678,2957,2959.100000047678,2959.100000047678,2957,2959.100000047678,1,0,0,,Click To Continue,Continue Button,2,object-73,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
85,1747166512814,"13/05/2025, 20:01:52",1747148512814,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,$60 (Deal: now $55),11902.600000047678,11900.199999999997,11902.600000047678,11902.600000047678,11900.199999999997,11902.600000047678,1,0,0,,Trigger - Response,Option 3,8,object-355,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
86,1747166512815,"13/05/2025, 20:01:52",1747148512815,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Image,11904.19999995231,11900.199999999997,11904.19999995231,11904.19999995231,11900.199999999997,11904.19999995231,1,74,0.006218382884321273,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
87,1747166512815,"13/05/2025, 20:01:52",1747148512815,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Question,11904.399999999994,11900.199999999997,11904.399999999994,11904.399999999994,11900.199999999997,11904.399999999994,1,456.5,0.038360699820171096,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
88,1747166512816,"13/05/2025, 20:01:52",1747148512816,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 1,11904.499999904627,11900.199999999997,11904.499999904627,11904.499999904627,11900.199999999997,11904.499999904627,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
89,1747166512816,"13/05/2025, 20:01:52",1747148512816,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 2,11904.69999995231,11900.199999999997,11904.69999995231,11904.69999995231,11900.199999999997,11904.69999995231,1,17.60000000000582,0.0014789667400552785,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
90,1747166512816,"13/05/2025, 20:01:52",1747148512816,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 3,11904.800000095362,11900.199999999997,11904.800000095362,11904.800000095362,11900.199999999997,11904.800000095362,1,574.8999999999942,0.048310112435084644,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
91,1747166512816,"13/05/2025, 20:01:52",1747148512816,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,action,Option 4,11904.999999904627,11900.199999999997,11904.999999904627,11904.999999904627,11900.199999999997,11904.999999904627,1,0,0,,Mousetracking,screen,0,screen,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
92,1747166512817,"13/05/2025, 20:01:52",1747148512817,-5,"13/05/2025, 10:01:52",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,response,Position 3,11905.899999999994,11900.199999999997,11905.899999999994,11905.899999999994,11900.199999999997,11905.899999999994,1,0,0,,Trigger - Response,Option 3,8,object-355,4 Discounts Fatigue,Bluetooth Speaker.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$60 (Deal: 10% off),$60 (Deal: $6 off),$60 (Deal: now $55),$90 (Deal: buy 1 get 1 free),answer3,fatigue,,consent
93,1747166513002,"13/05/2025, 20:01:53",1747148513002,-5,"13/05/2025, 10:01:53",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: 226813-8/13415604/task-fsrg/46152529-mousetracking-9-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
94,1747166513002,"13/05/2025, 20:01:53",1747148513002,-5,"13/05/2025, 10:01:53",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,,3,4 Discounts Fatigue,Screen 4,x3tj3z,2,info,Recording Uploaded: https://app.gorilla.sc/uploads/schedule/46152529?filename=mousetracking-9-2.csv,,,,,,,,,,,Mousetracking,screen,0,0,,,,,,,,,,,consent
95,1747166513830,"13/05/2025, 20:01:53",1747148513830,-5,"13/05/2025, 10:01:53",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,3 Discounts Fatigue,Screen 2,tvnvuc,1,continue,,1018.1999999999971,1016.1999999999971,1018.1999999999971,1018.1999999999971,1016.1999999999971,1018.1999999999971,1,0,0,,Click To Continue,Continue Button,2,object-107,3 Discounts Fatigue,Home Espresso Machine.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: 20% off),$399 (Deal: buy 1 get 1 free),$350 (Deal: $50 off),,answer2,fatigue,,consent
96,1747166517286,"13/05/2025, 20:01:57",1747148517286,-5,"13/05/2025, 10:01:57",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,3 Discounts Fatigue,Screen 1,7ej6b1,2,response,$399 (Deal: buy 1 get 1 free),3458.7000000476837,3452.600000000006,3458.7000000476837,3458.7000000476837,3452.600000000006,3458.7000000476837,1,0,0,,Trigger - Response,Option 2,6,object-122,3 Discounts Fatigue,Home Espresso Machine.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: 20% off),$399 (Deal: buy 1 get 1 free),$350 (Deal: $50 off),,answer2,fatigue,,consent
97,1747166517286,"13/05/2025, 20:01:57",1747148517286,-5,"13/05/2025, 10:01:57",226813,8,task-fsrg,,46152529,13415604,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1512x982,1512x857,,Discount Framing Task,6,Spreadsheet1,3,3 Discounts Fatigue,Screen 1,7ej6b1,2,action,Image,3459,3452.600000000006,3459,3459,3452.600000000006,3459,1,0,0,,Mousetracking,screen,0,screen,3 Discounts Fatigue,Home Espresso Machine.png,You need to buy 2 of the same product. Which of the following products do you prefer to buy?,$350 (Deal: 20% off),$399 (Deal: buy 1 get 1 free),$350 (Deal: $50 off),,answer2,fatigue,,consent
